Temperature	Pressure	Property	Source
-27.330500	658.104028	      Tmin	     TSEOS
-27.181135	659.560719	      Tmin	     TSEOS
-27.031135	661.017876	      Tmin	     TSEOS
-26.880491	662.475489	      Tmin	     TSEOS
-26.729197	663.933555	      Tmin	     TSEOS
-26.577254	665.392086	      Tmin	     TSEOS
-26.424657	666.851086	      Tmin	     TSEOS
-26.271400	668.310551	      Tmin	     TSEOS
-26.117479	669.770486	      Tmin	     TSEOS
-25.962893	671.230901	      Tmin	     TSEOS
-25.807634	672.691789	      Tmin	     TSEOS
-25.651698	674.153152	      Tmin	     TSEOS
-25.495083	675.615004	      Tmin	     TSEOS
-25.337782	677.077338	      Tmin	     TSEOS
-25.179791	678.540159	      Tmin	     TSEOS
-25.021105	680.003467	      Tmin	     TSEOS
-24.861718	681.467263	      Tmin	     TSEOS
-24.701629	682.931561	      Tmin	     TSEOS
-24.540828	684.396348	      Tmin	     TSEOS
-24.379314	685.861636	      Tmin	     TSEOS
-24.217079	687.327425	      Tmin	     TSEOS
-24.054118	688.793715	      Tmin	     TSEOS
-23.890429	690.260519	      Tmin	     TSEOS
-23.726002	691.727823	      Tmin	     TSEOS
-23.560833	693.195639	      Tmin	     TSEOS
-23.394917	694.663969	      Tmin	     TSEOS
-23.228248	696.132813	      Tmin	     TSEOS
-23.060820	697.602173	      Tmin	     TSEOS
-22.892626	699.072051	      Tmin	     TSEOS
-22.723662	700.542456	      Tmin	     TSEOS
-22.553920	702.013380	      Tmin	     TSEOS
-22.383396	703.484833	      Tmin	     TSEOS
-22.212079	704.956810	      Tmin	     TSEOS
-22.039967	706.429319	      Tmin	     TSEOS
-21.867054	707.902366	      Tmin	     TSEOS
-21.693326	709.375936	      Tmin	     TSEOS
-21.518785	710.850050	      Tmin	     TSEOS
-21.343417	712.324696	      Tmin	     TSEOS
-21.167220	713.799889	      Tmin	     TSEOS
-20.990183	715.275619	      Tmin	     TSEOS
-20.812302	716.751898	      Tmin	     TSEOS
-20.633564	718.228715	      Tmin	     TSEOS
-20.453968	719.706086	      Tmin	     TSEOS
-20.273501	721.184003	      Tmin	     TSEOS
-20.092158	722.662472	      Tmin	     TSEOS
-19.909931	724.141500	      Tmin	     TSEOS
-19.726811	725.621084	      Tmin	     TSEOS
-19.542788	727.101221	      Tmin	     TSEOS
-19.357855	728.581918	      Tmin	     TSEOS
-19.172004	730.063178	      Tmin	     TSEOS
-18.985223	731.544994	      Tmin	     TSEOS
-18.797505	733.027377	      Tmin	     TSEOS
-18.608843	734.510331	      Tmin	     TSEOS
-18.419224	735.993847	      Tmin	     TSEOS
-18.228638	737.477930	      Tmin	     TSEOS
-18.037080	738.962589	      Tmin	     TSEOS
-17.844537	740.447824	      Tmin	     TSEOS
-44.949639	200.376154	      Tmin	    Madrid
-50.067642	276.472829	      Tmin	    Madrid
-40.178230	321.875147	      Tmin	    Madrid
-34.657404	368.066440	      Tmin	    Madrid
-30.077668	420.175754	      Tmin	    Madrid
-15.574599	707.401519	      Tmin	      Evan
-15.602872	682.956505	      Tmin	      Evan
-12.305466	676.714865	      Tmin	      Evan
-14.311213	643.679416	      Tmin	      Evan
-18.974083	585.857054	      Tmin	      Evan
-31.094620	489.532738	      Tmin	      Evan
-44.072526	348.181608	      Tmin	      Evan
-41.341804	181.979788	      Tmin	      Evan
0.000000	632.000000	     Widom	     TSEOS
-0.000001	626.337430	     Widom	     TSEOS
-0.000002	620.664662	     Widom	     TSEOS
-0.000005	614.981727	     Widom	     TSEOS
-0.000009	609.288654	     Widom	     TSEOS
-0.000014	603.585473	     Widom	     TSEOS
-0.000020	597.872207	     Widom	     TSEOS
-0.000027	592.148882	     Widom	     TSEOS
-0.000035	586.415517	     Widom	     TSEOS
-0.000045	580.672132	     Widom	     TSEOS
-0.000055	574.918744	     Widom	     TSEOS
-0.000067	569.155369	     Widom	     TSEOS
-0.000079	563.382019	     Widom	     TSEOS
-0.000093	557.598706	     Widom	     TSEOS
-0.000108	551.805438	     Widom	     TSEOS
-0.000124	546.002222	     Widom	     TSEOS
-0.000141	540.189063	     Widom	     TSEOS
-0.000159	534.365964	     Widom	     TSEOS
-0.000179	528.532925	     Widom	     TSEOS
-0.000199	522.689945	     Widom	     TSEOS
-0.000221	516.837021	     Widom	     TSEOS
-0.000244	510.974148	     Widom	     TSEOS
-0.000267	505.101317	     Widom	     TSEOS
-0.000293	499.218520	     Widom	     TSEOS
-0.000319	493.325745	     Widom	     TSEOS
-0.000346	487.422978	     Widom	     TSEOS
-0.000375	481.510204	     Widom	     TSEOS
-0.000404	475.587405	     Widom	     TSEOS
-0.000435	469.654561	     Widom	     TSEOS
-0.000467	463.711650	     Widom	     TSEOS
-0.000501	457.758648	     Widom	     TSEOS
-0.000535	451.795529	     Widom	     TSEOS
-0.000571	445.822265	     Widom	     TSEOS
-0.000608	439.838826	     Widom	     TSEOS
-0.000646	433.845178	     Widom	     TSEOS
-0.000685	427.841287	     Widom	     TSEOS
-0.000726	421.827117	     Widom	     TSEOS
-0.000768	415.802628	     Widom	     TSEOS
-0.000811	409.767779	     Widom	     TSEOS
-0.000855	403.722527	     Widom	     TSEOS
-0.000901	397.666825	     Widom	     TSEOS
-0.000947	391.600626	     Widom	     TSEOS
-0.000996	385.523879	     Widom	     TSEOS
-0.001045	379.436532	     Widom	     TSEOS
-0.001096	373.338530	     Widom	     TSEOS
-0.001148	367.229814	     Widom	     TSEOS
-0.001202	361.110327	     Widom	     TSEOS
-0.001256	354.980005	     Widom	     TSEOS
-0.001313	348.838783	     Widom	     TSEOS
-0.001370	342.686595	     Widom	     TSEOS
-0.001429	336.523371	     Widom	     TSEOS
-0.001490	330.349038	     Widom	     TSEOS
-0.001551	324.163523	     Widom	     TSEOS
-0.001614	317.966746	     Widom	     TSEOS
-0.001679	311.758629	     Widom	     TSEOS
-0.001745	305.539089	     Widom	     TSEOS
-0.001813	299.308039	     Widom	     TSEOS
-0.001882	293.065392	     Widom	     TSEOS
-0.001952	286.811056	     Widom	     TSEOS
-0.002024	280.544937	     Widom	     TSEOS
-0.002098	274.266938	     Widom	     TSEOS
-0.002173	267.976960	     Widom	     TSEOS
-0.002249	261.674898	     Widom	     TSEOS
-0.002328	255.360648	     Widom	     TSEOS
-0.002407	249.034099	     Widom	     TSEOS
-0.002489	242.695139	     Widom	     TSEOS
-0.002572	236.343652	     Widom	     TSEOS
-0.002657	229.979520	     Widom	     TSEOS
-0.002743	223.602619	     Widom	     TSEOS
-0.002831	217.212824	     Widom	     TSEOS
-0.002921	210.810004	     Widom	     TSEOS
-0.003012	204.394028	     Widom	     TSEOS
-0.003105	197.964757	     Widom	     TSEOS
-0.003200	191.522051	     Widom	     TSEOS
-0.003297	185.065766	     Widom	     TSEOS
-0.003395	178.595753	     Widom	     TSEOS
-0.003496	172.111860	     Widom	     TSEOS
-0.003598	165.613929	     Widom	     TSEOS
-0.003702	159.101800	     Widom	     TSEOS
-0.003808	152.575308	     Widom	     TSEOS
-0.003916	146.034282	     Widom	     TSEOS
-0.004025	139.478549	     Widom	     TSEOS
-0.004137	132.907929	     Widom	     TSEOS
-0.004251	126.322240	     Widom	     TSEOS
-0.004367	119.721291	     Widom	     TSEOS
-0.004485	113.104889	     Widom	     TSEOS
-0.004605	106.472836	     Widom	     TSEOS
-0.004727	99.824927	     Widom	     TSEOS
-0.004851	93.160953	     Widom	     TSEOS
-0.004977	86.480698	     Widom	     TSEOS
-0.005106	79.783941	     Widom	     TSEOS
-0.005236	73.070454	     Widom	     TSEOS
-0.005369	66.340006	     Widom	     TSEOS
-0.005505	59.592356	     Widom	     TSEOS
-0.005642	52.827259	     Widom	     TSEOS
-0.005783	46.044461	     Widom	     TSEOS
-0.005925	39.243704	     Widom	     TSEOS
-0.006070	32.424720	     Widom	     TSEOS
-0.006217	25.587237	     Widom	     TSEOS
-0.006367	18.730972	     Widom	     TSEOS
-0.006520	11.855636	     Widom	     TSEOS
-0.006675	4.960933	     Widom	     TSEOS
-0.006832	-1.953444	     Widom	     TSEOS
-0.000000	632.000000	     Cpmax	     TSEOS
-0.010090	626.306449	     Cpmax	     TSEOS
-0.039137	620.543567	     Cpmax	     TSEOS
-0.085364	614.715580	     Cpmax	     TSEOS
-0.147069	608.826619	     Cpmax	     TSEOS
-0.222639	602.880689	     Cpmax	     TSEOS
-0.310557	596.881638	     Cpmax	     TSEOS
-0.409400	590.833139	     Cpmax	     TSEOS
-0.517848	584.738679	     Cpmax	     TSEOS
-0.634676	578.601549	     Cpmax	     TSEOS
-0.758757	572.424841	     Cpmax	     TSEOS
-0.889056	566.211450	     Cpmax	     TSEOS
-1.024628	559.964074	     Cpmax	     TSEOS
-1.164611	553.685220	     Cpmax	     TSEOS
-1.308224	547.377211	     Cpmax	     TSEOS
-1.454758	541.042190	     Cpmax	     TSEOS
-1.603577	534.682133	     Cpmax	     TSEOS
-1.754107	528.298853	     Cpmax	     TSEOS
-1.905835	521.894006	     Cpmax	     TSEOS
-2.058305	515.469108	     Cpmax	     TSEOS
-2.211109	509.025535	     Cpmax	     TSEOS
-2.363889	502.564528	     Cpmax	     TSEOS
-2.516330	496.087213	     Cpmax	     TSEOS
-2.668157	489.594594	     Cpmax	     TSEOS
-2.819131	483.087566	     Cpmax	     TSEOS
-2.969049	476.566918	     Cpmax	     TSEOS
-3.117740	470.033342	     Cpmax	     TSEOS
-3.265060	463.487434	     Cpmax	     TSEOS
-3.410895	456.929696	     Cpmax	     TSEOS
-3.555152	450.360548	     Cpmax	     TSEOS
-3.697767	443.780323	     Cpmax	     TSEOS
-3.838695	437.189271	     Cpmax	     TSEOS
-3.977911	430.587565	     Cpmax	     TSEOS
-4.115413	423.975301	     Cpmax	     TSEOS
-4.251213	417.352499	     Cpmax	     TSEOS
-4.385347	410.719091	     Cpmax	     TSEOS
-4.517864	404.074949	     Cpmax	     TSEOS
-4.648828	397.419869	     Cpmax	     TSEOS
-4.778328	390.753550	     Cpmax	     TSEOS
-4.906461	384.075630	     Cpmax	     TSEOS
-5.033340	377.385674	     Cpmax	     TSEOS
-5.159110	370.683105	     Cpmax	     TSEOS
-5.283876	363.967486	     Cpmax	     TSEOS
-5.407898	357.237722	     Cpmax	     TSEOS
-5.531287	350.493310	     Cpmax	     TSEOS
-5.654276	343.733215	     Cpmax	     TSEOS
-5.777086	336.956433	     Cpmax	     TSEOS
-5.899970	330.161779	     Cpmax	     TSEOS
-6.023203	323.347953	     Cpmax	     TSEOS
-6.147093	316.513475	     Cpmax	     TSEOS
-6.271974	309.656716	     Cpmax	     TSEOS
-6.398218	302.775828	     Cpmax	     TSEOS
-6.526241	295.868737	     Cpmax	     TSEOS
-6.656494	288.933144	     Cpmax	     TSEOS
-6.789497	281.966397	     Cpmax	     TSEOS
-6.925830	274.965504	     Cpmax	     TSEOS
-7.066144	267.927068	     Cpmax	     TSEOS
-7.211189	260.847179	     Cpmax	     TSEOS
-7.361822	253.721308	     Cpmax	     TSEOS
-7.519041	246.544182	     Cpmax	     TSEOS
-7.684014	239.309602	     Cpmax	     TSEOS
-7.858125	232.010189	     Cpmax	     TSEOS
-8.043037	224.637076	     Cpmax	     TSEOS
-8.240775	217.179437	     Cpmax	     TSEOS
-8.453850	209.623839	     Cpmax	     TSEOS
-8.685440	201.953290	     Cpmax	     TSEOS
-8.939647	194.145831	     Cpmax	     TSEOS
-9.221950	186.172191	     Cpmax	     TSEOS
-9.539897	177.992065	     Cpmax	     TSEOS
-9.904396	169.547280	     Cpmax	     TSEOS
-10.332169	160.748805	     Cpmax	     TSEOS
-10.851199	151.447922	     Cpmax	     TSEOS
-11.514974	141.360924	     Cpmax	     TSEOS
-12.393307	130.108500	     Cpmax	     TSEOS
-14.293728	113.454000	     Cpmax	     TSEOS
-15.280790	107.190486	     Cpmax	     TSEOS
-5.856562	447.443910	     Cpmax	    Madrid
-10.045434	306.216177	     Cpmax	    Madrid
-11.724832	233.498435	     Cpmax	    Madrid
-16.309682	165.184826	     Cpmax	    Madrid
-85.080221	454.205292	     Cpmin	     TSEOS
-84.705709	448.476757	     Cpmin	     TSEOS
-84.331350	442.750600	     Cpmin	     TSEOS
-83.957009	437.027404	     Cpmin	     TSEOS
-83.582460	431.308175	     Cpmin	     TSEOS
-83.207522	425.593736	     Cpmin	     TSEOS
-82.832058	419.884702	     Cpmin	     TSEOS
-82.455850	414.182090	     Cpmin	     TSEOS
-82.078729	408.486685	     Cpmin	     TSEOS
-81.700510	402.799365	     Cpmin	     TSEOS
-81.321015	397.120992	     Cpmin	     TSEOS
-80.940067	391.452429	     Cpmin	     TSEOS
-80.557482	385.794578	     Cpmin	     TSEOS
-80.173073	380.148382	     Cpmin	     TSEOS
-79.786658	374.514753	     Cpmin	     TSEOS
-79.398076	368.894533	     Cpmin	     TSEOS
-79.007119	363.288786	     Cpmin	     TSEOS
-78.613608	357.698458	     Cpmin	     TSEOS
-78.217363	352.124500	     Cpmin	     TSEOS
-77.818179	346.568009	     Cpmin	     TSEOS
-77.415903	341.029832	     Cpmin	     TSEOS
-77.010313	335.511168	     Cpmin	     TSEOS
-76.601233	330.013004	     Cpmin	     TSEOS
-76.188457	324.536488	     Cpmin	     TSEOS
-75.771807	319.082630	     Cpmin	     TSEOS
-75.351074	313.652616	     Cpmin	     TSEOS
-74.926063	308.247575	     Cpmin	     TSEOS
-74.496578	302.868651	     Cpmin	     TSEOS
-74.062406	297.517080	     Cpmin	     TSEOS
-73.623348	292.194046	     Cpmin	     TSEOS
-73.179191	286.900813	     Cpmin	     TSEOS
-72.729731	281.638612	     Cpmin	     TSEOS
-72.274752	276.408748	     Cpmin	     TSEOS
-71.814039	271.212524	     Cpmin	     TSEOS
-71.347373	266.051292	     Cpmin	     TSEOS
-70.874535	260.926399	     Cpmin	     TSEOS
-70.395303	255.839232	     Cpmin	     TSEOS
-69.909450	250.791205	     Cpmin	     TSEOS
-69.416742	245.783780	     Cpmin	     TSEOS
-68.916963	240.818343	     Cpmin	     TSEOS
-68.409867	235.896449	     Cpmin	     TSEOS
-67.895226	231.019556	     Cpmin	     TSEOS
-67.372802	226.189201	     Cpmin	     TSEOS
-66.842354	221.406932	     Cpmin	     TSEOS
-66.303642	216.674312	     Cpmin	     TSEOS
-65.756425	211.992907	     Cpmin	     TSEOS
-65.200462	207.364310	     Cpmin	     TSEOS
-64.635516	202.790080	     Cpmin	     TSEOS
-64.061321	198.271952	     Cpmin	     TSEOS
-63.477660	193.811404	     Cpmin	     TSEOS
-62.884273	189.410142	     Cpmin	     TSEOS
-62.280917	185.069799	     Cpmin	     TSEOS
-61.667350	180.791996	     Cpmin	     TSEOS
-61.043334	176.578348	     Cpmin	     TSEOS
-60.408626	172.430493	     Cpmin	     TSEOS
-59.762993	168.350016	     Cpmin	     TSEOS
-59.106191	164.338569	     Cpmin	     TSEOS
-58.437998	160.397678	     Cpmin	     TSEOS
-57.758177	156.528961	     Cpmin	     TSEOS
-57.066502	152.733964	     Cpmin	     TSEOS
-56.362750	149.014219	     Cpmin	     TSEOS
-55.646703	145.371229	     Cpmin	     TSEOS
-54.918142	141.806498	     Cpmin	     TSEOS
-54.176853	138.321497	     Cpmin	     TSEOS
-53.422619	134.917697	     Cpmin	     TSEOS
-52.655232	131.596526	     Cpmin	     TSEOS
-51.874479	128.359424	     Cpmin	     TSEOS
-51.080152	125.207799	     Cpmin	     TSEOS
-50.272032	122.143100	     Cpmin	     TSEOS
-49.449898	119.166784	     Cpmin	     TSEOS
-48.613523	116.280320	     Cpmin	     TSEOS
-47.762675	113.485201	     Cpmin	     TSEOS
-46.897091	110.783063	     Cpmin	     TSEOS
-46.016503	108.175560	     Cpmin	     TSEOS
-45.120615	105.664490	     Cpmin	     TSEOS
-44.209093	103.251833	     Cpmin	     TSEOS
-43.281566	100.939752	     Cpmin	     TSEOS
-42.337607	98.730699	     Cpmin	     TSEOS
-41.376731	96.627431	     Cpmin	     TSEOS
-40.398362	94.633169	     Cpmin	     TSEOS
-39.401826	92.751648	     Cpmin	     TSEOS
-38.386317	90.987302	     Cpmin	     TSEOS
-37.350864	89.345434	     Cpmin	     TSEOS
-36.294282	87.832477	     Cpmin	     TSEOS
-35.215108	86.456338	     Cpmin	     TSEOS
-34.111525	85.226822	     Cpmin	     TSEOS
-32.981218	84.156357	     Cpmin	     TSEOS
-31.821214	83.260893	     Cpmin	     TSEOS
-30.627595	82.561401	     Cpmin	     TSEOS
-29.395074	82.086125	     Cpmin	     TSEOS
-28.116276	81.874429	     Cpmin	     TSEOS
