Temperature	Pressure	Property	Source	Model
0.346089	-2.625251	       CpM	   Unknown	LatticeGasRx
0.345714	-2.545090	       CpM	   Unknown	LatticeGasRx
0.345324	-2.464930	       CpM	   Unknown	LatticeGasRx
0.345291	-2.458718	       CpM	   Unknown	LatticeGasRx
0.344872	-2.384770	       CpM	   Unknown	LatticeGasRx
0.344419	-2.304609	       CpM	   Unknown	LatticeGasRx
0.343970	-2.224449	       CpM	   Unknown	LatticeGasRx
0.343519	-2.144289	       CpM	   Unknown	LatticeGasRx
0.343487	-2.139080	       CpM	   Unknown	LatticeGasRx
0.343011	-2.064128	       CpM	   Unknown	LatticeGasRx
0.342515	-1.983968	       CpM	   Unknown	LatticeGasRx
0.342029	-1.903808	       CpM	   Unknown	LatticeGasRx
0.341683	-1.848078	       CpM	   Unknown	LatticeGasRx
0.341524	-1.823647	       CpM	   Unknown	LatticeGasRx
0.340989	-1.743487	       CpM	   Unknown	LatticeGasRx
0.340474	-1.663327	       CpM	   Unknown	LatticeGasRx
0.339966	-1.583166	       CpM	   Unknown	LatticeGasRx
0.339880	-1.570404	       CpM	   Unknown	LatticeGasRx
0.339409	-1.503006	       CpM	   Unknown	LatticeGasRx
0.338868	-1.422846	       CpM	   Unknown	LatticeGasRx
0.338342	-1.342685	       CpM	   Unknown	LatticeGasRx
0.338076	-1.303695	       CpM	   Unknown	LatticeGasRx
0.337784	-1.262525	       CpM	   Unknown	LatticeGasRx
0.337220	-1.182365	       CpM	   Unknown	LatticeGasRx
0.336678	-1.102204	       CpM	   Unknown	LatticeGasRx
0.336273	-1.043017	       CpM	   Unknown	LatticeGasRx
0.336122	-1.022044	       CpM	   Unknown	LatticeGasRx
0.335535	-0.941884	       CpM	   Unknown	LatticeGasRx
0.334979	-0.861723	       CpM	   Unknown	LatticeGasRx
0.334469	-0.787611	       CpM	   Unknown	LatticeGasRx
0.334425	-0.781563	       CpM	   Unknown	LatticeGasRx
